62.19,87.57,
61.71,87.09,
61.22,86.6,
59.74,85.12,
59.55,84.93,
60.18,85.56,
62.54,87.92,
69.33,94.71,
78.49,103.87,
84.43,109.81,
82.64,108.02,
79.18,104.56,
79.15,104.53,
74.15,99.53,
71.63,97.01,
69.71,95.09,
70.54,95.92,
71.53,96.91,
76.34,101.72,
83.59,108.97,
86.98,112.36,
72.93,98.31,
66.3,91.68,
63.41,88.79,
59.24,84.62,
60.01,85.39,
57.67,83.05,
58.37,83.75,
55.93,81.31,
56.64,82.02,
57.27,82.65,
64.11,89.49,
68.84,94.22,
69.6,94.98,
67.55,92.93,
58.55,83.93,
56.31,81.69,
55.58,80.96,
55.79,81.17,
56.14,81.52,
60.91,86.29,
63.15,88.53,
65.63,91.01,
70.3,95.68,
67.94,93.32,
57.54,82.92,
54.72,80.1,
54.35,79.73,
51.15,76.53,
38.36,63.74,
37.43,62.81,
36.34,61.72,
35.4,60.78,
47.01,72.39,
53.66,79.04,
56.62,82,
64.62,90,
66.57,91.95,
64.58,89.96,
63.33,88.71,
62.45,87.83,
59.97,85.35,
62.36,87.74,
63.02,88.4,
64.83,90.21,
67.1,92.48,
69.18,94.56,
81.24,106.62,
75.76,101.14,
71.52,96.9,
66.85,92.23,
63.72,89.1,
61.3,86.68,
55.74,81.12,
53.93,79.31,
53.49,78.87,
51.7,77.08,
52.64,78.02,
51.1,76.48,
52.3,77.68,
53.38,78.76,
56.6,81.98,
58.65,84.03,
60.16,85.54,
60.03,85.41,
59.24,84.62,
58.28,83.66,
56.65,82.03,
56.67,82.05,
59.04,84.42,
61.31,86.69,
64.68,90.06,
66.64,92.02,
62.34,87.72,
58.08,83.46,
57.14,82.52,
57.83,83.21,
54.9,80.28,
49.78,75.16,
48.29,73.67,
48.84,74.22,
47.7,73.08,
47.56,72.94,
48.45,73.83,
50.25,75.63,
51.95,77.33,
52.79,78.17,
51.61,76.99,
49.74,75.12,
46.79,72.17,
43.45,68.83,
44.33,69.71,
50.2,75.58,
53.65,79.03,
54.54,79.92,
58.34,83.72,
60.7,86.08,
56.66,82.04,
53.26,78.64,
55.23,80.61,
53.65,79.03,
54.74,80.12,
54.09,79.47,
53.31,78.69,
51.56,76.94,
53.03,78.41,
56.78,82.16,
68.29,93.67,
73.22,98.6,
73.12,98.5,
72.63,98.01,
70.55,95.93,
68.87,94.25,
67.64,93.02,
65.12,90.5,
64.29,89.67,
64.31,89.69,
65.13,90.51,
69.6,94.98,
72.88,98.26,
72.58,97.96,
65.11,90.49,
62.13,87.51,
60.24,85.62,
53.41,78.79,
55.11,80.49,
52.21,77.59,
50.78,76.16,
48.84,74.22,
50.4,75.78,
55.91,81.29,
63.24,88.62,
69.1,94.48,
69.01,94.39,
65.14,90.52,
63.45,88.83,
63.47,88.85,
64.6,89.98,
63.56,88.94,
63.55,88.93,
65,90.38,
64.49,89.87,
68.68,94.06,
73.56,98.94,
74.07,99.45,
67.63,93.01,
65.68,91.06,
63.4,88.78,
59,84.38,
56.52,81.9,
55.8,81.18,
55.62,81,
57.6,82.98,
56.64,82.02,
58.54,83.92,
71.16,96.54,
83.24,108.62,
87.62,113,
84.63,110.01,
80.62,106,
76.47,101.85,
72.22,97.6,
71.09,96.47,
69.63,95.01,
70.3,95.68,
70.41,95.79,
76.27,101.65,
85.45,110.83,
83.58,108.96,
71.5,96.88,
62.23,87.61,
56.8,82.18,
52.19,77.57,
48,73.38,
43.05,68.43,
41.06,66.44,
37.55,62.93,
35.89,61.27,
40.99,66.37,
55.4,80.78,
63.13,88.51,
62.63,88.01,
52.64,78.02,
42.12,67.5,
37.84,63.22,
36.29,61.67,
36.2,61.58,
41.49,66.87,
43.89,69.27,
46.64,72.02,
53.26,78.64,
62.19,87.57,
61.5,86.88,
53,78.38,
51.71,77.09,
48.3,73.68,
39.66,65.04,
34.72,60.1,
34.65,60.03,
30.7,56.08,
33.48,58.86,
36.04,61.42,
47.13,72.51,
60.4,85.78,
68.5,93.88,
70.62,96,
67.61,92.99,
66.64,92.02,
64.64,90.02,
60.74,86.12,
54.61,79.99,
49.73,75.11,
49.31,74.69,
53.49,78.87,
59.73,85.11,
62.87,88.25,
61.02,86.4,
59.59,84.97,
43.38,68.76,
44.26,69.64,
33.24,58.62,
35.9,61.28,
28.2,53.58,
22.72,48.1,
22.66,48.04,
17.64,43.02,
10.78,36.16,
21.93,47.31,
33.4,58.78,
32.65,58.03,
32.44,57.82,
32.64,58.02,
33.37,58.75,
31.56,56.94,
24.06,49.44,
22.18,47.56,
24.42,49.8,
24.22,49.6,
29.55,54.93,
35.61,60.99,
35.81,61.19,
23.73,49.11,
20.13,45.51,
24.69,50.07,
18.55,43.93,
20.64,46.02,
10.52,35.9,
13.01,38.39,
13.03,38.41,
13.39,38.77,
13,38.38,
8.22,33.6,
-4.54,20.84,
2.69,28.07,
-1.58,23.8,
-7.35,18.03,
22.64,48.02,
22.59,47.97,
4.42,29.8,
12.85,38.23,
-0.31,25.07,
27.38,52.76,
45.75,71.13,
63.02,88.4,
63.7,89.08,
62.42,87.8,
60.69,86.07,
60.7,86.08,
59.52,84.9,
53.73,79.11,
53.84,79.22,
55.99,81.37,
56.08,81.46,
53.91,79.29,
60.82,86.2,
72.7,98.08,
82.57,107.95,
85.92,111.3,
76.05,101.43,
71.17,96.55,
69.48,94.86,
69.68,95.06,
70.18,95.56,
68.59,93.97,
72.67,98.05,
73.63,99.01,
79.82,105.2,
95.64,121.02,
120.83,146.21,
82.62,108,
71.6,96.98,
64.69,90.07,
60,85.38,
61.59,86.97,
60.17,85.55,
59.7,85.08,
59.23,84.61,
59.23,84.61,
60.73,86.11,
64.78,90.16,
72.59,97.97,
72.49,97.87,
65.59,90.97,
60.66,86.04,
60.73,86.11,
60.64,86.02,
59.12,84.5,
59.72,85.1,
59.38,84.76,
60.73,86.11,
69.76,95.14,
79.56,104.94,
87.56,112.94,
77.52,102.9,
72.89,98.27,
67.36,92.74,
62.24,87.62,
63.41,88.79,
63.17,88.55,
63.38,88.76,
62.72,88.1,
62.71,88.09,
64.02,89.4,
79.79,105.17,
93.64,119.02,
100.97,126.35,
92.69,118.07,
80.6,105.98,
73.79,99.17,
68.77,94.15,
64.91,90.29,
64.75,90.13,
70.55,95.93,
71.86,97.24,
80.59,105.97,
92.52,117.9,
101.55,126.93,
81.1,106.48,
67.58,92.96,
62.57,87.95,
59.7,85.08,
55.69,81.07,
55.7,81.08,
48.73,74.11,
44.13,69.51,
44.77,70.15,
52.64,78.02,
58.34,83.72,
61.84,87.22,
62.75,88.13,
59.65,85.03,
58.56,83.94,
59.72,85.1,
60.7,86.08,
62.61,87.99,
63.86,89.24,
65.63,91.01,
70.62,96,
80.56,105.94,
92.9,118.28,
116.07,141.45,
87.63,113.01,
81.06,106.44,
75.97,101.35,
69.41,94.79,
64.03,89.41,
63.76,89.14,
63.59,88.97,
63.13,88.51,
63.19,88.57,
65.42,90.8,
78.51,103.89,
88.26,113.64,
93.06,118.44,
88.36,113.74,
83.04,108.42,
80.21,105.59,
75.17,100.55,
72.99,98.37,
71.87,97.25,
71.79,97.17,
72.12,97.5,
80.63,106.01,
83.37,108.75,
93.36,118.74,
83.58,108.96,
74.43,99.81,
71.2,96.58,
67.65,93.03,
61.38,86.76,
59.73,85.11,
60.34,85.72,
60.12,85.5,
60.78,86.16,
60.99,86.37,
61.5,86.88,
62.82,88.2,
64.22,89.6,
64.14,89.52,
60.64,86.02,
60.05,85.43,
59.64,85.02,
60.42,85.8,
60.11,85.49,
61.48,86.86,
62.84,88.22,
69.01,94.39,
80.7,106.08,
82.22,107.6,
74.63,100.01,
65.61,90.99,
62.93,88.31,
60.69,86.07,
61.16,86.54,
60.65,86.03,
60.49,85.87,
59.92,85.3,
59.88,85.26,
59.72,85.1,
61.31,86.69,
61.68,87.06,
60.7,86.08,
57.65,83.03,
54.08,79.46,
53.93,79.31,
51.69,77.07,
52.57,77.95,
54.45,79.83,
58.64,84.02,
59.5,84.88,
64.02,89.4,
67.8,93.18,
73.94,99.32,
64.64,90.02,
67.73,93.11,
62.18,87.56,
63,88.38,
62.17,87.55,
61.56,86.94,
60.65,86.03,
59.89,85.27,
60.66,86.04,
74.92,100.3,
85.67,111.05,
102.11,127.49,
99.25,124.63,
90.62,116,
84.13,109.51,
78.29,103.67,
75.16,100.54,
71.48,96.86,
67.98,93.36,
66.67,92.05,
67.73,93.11,
74.4,99.78,
85.13,110.51,
85.05,110.43,
85.06,110.44,
77.55,102.93,
71.82,97.2,
65.04,90.42,
61.44,86.82,
60.64,86.02,
60.65,86.03,
60.47,85.85,
61.62,87,
71.11,96.49,
83.07,108.45,
90.12,115.5,
83.33,108.71,
78.62,104,
75.37,100.75,
70.17,95.55,
67.6,92.98,
65.03,90.41,
63.49,88.87,
63.37,88.75,
63.86,89.24,
64.64,90.02,
70.57,95.95,
66.88,92.26,
62.25,87.63,
59.18,84.56,
56.59,81.97,
57,82.38,
57.62,83,
56.36,81.74,
55.26,80.64,
55.94,81.32,
57.69,83.07,
62.69,88.07,
66.55,91.93,
73.27,98.65,
72.96,98.34,
68.13,93.51,
67.32,92.7,
64.48,89.86,
67.77,93.15,
67.64,93.02,
66.71,92.09,
64.99,90.37,
63.36,88.74,
62.8,88.18,
68.63,94.01,
68.2,93.58,
61.96,87.34,
57.87,83.25,
50.98,76.36,
49.21,74.59,
41.95,67.33,
38.36,63.74,
40.62,66,
41.97,67.35,
52.04,77.42,
61.41,86.79,
65,90.38,
67.63,93.01,
67.79,93.17,
62.69,88.07,
62.64,88.02,
60.78,86.16,
59.41,84.79,
60.24,85.62,
62.27,87.65,
61.56,86.94,
64.91,90.29,
67.63,93.01,
85.24,110.62,
85.33,110.71,
68.14,93.52,
67.26,92.64,
63.51,88.89,
58.33,83.71,
58.44,83.82,
54.32,79.7,
54.75,80.13,
53.43,78.81,
56.21,81.59,
58,83.38,
64.12,89.5,
66.17,91.55,
65.81,91.19,
58.75,84.13,
55.48,80.86,
51.08,76.46,
43.6,68.98,
44.72,70.1,
43.57,68.95,
43.81,69.19,
44.73,70.11,
51.7,77.08,
51.73,77.11,
51.44,76.82,
40.92,66.3,
39.71,65.09,
37.93,63.31,
22.69,48.07,
22.69,48.07,
30.68,56.06,
36.05,61.43,
29.55,54.93,
36.91,62.29,
36.39,61.77,
41.3,66.68,
52.72,78.1,
52.7,78.08,
52.01,77.39,
53.7,79.08,
54.56,79.94,
50.46,75.84,
45.23,70.61,
45.66,71.04,
45.53,70.91,
49.98,75.36,
53.66,79.04,
58.1,83.48,
59.95,85.33,
61.31,86.69,
58.66,84.04,
59.07,84.45,
57.59,82.97,
56.4,83.92,
52.7,80.22,
49.75,77.27,
49.01,76.53,
49.76,77.28,
50.91,78.43,
50.99,78.51,
50.9,78.42,
52.31,79.83,
49.98,77.5,
50.94,78.46,
49.79,77.31,
49.99,77.51,
46.24,73.76,
41.66,69.18,
42.21,69.73,
41.4,68.92,
49.67,77.19,
59.44,86.96,
60.82,88.34,
59.81,87.33,
61.69,89.21,
61.42,88.94,
54,81.52,
52.91,80.43,
52.02,79.54,
48.4,75.92,
47.76,75.28,
50.88,78.4,
52.85,80.37,
56.83,84.35,
60.17,87.69,
61.04,88.56,
58.03,85.55,
58.86,86.38,
55.03,82.55,
52.87,80.39,
49.69,77.21,
49.76,77.28,
50.82,78.34,
53.04,80.56,
62.05,89.57,
65.6,93.12,
65.5,93.02,
64.94,92.46,
59.03,86.55,
51.06,78.58,
48.51,76.03,
42.47,69.99,
41.34,68.86,
39.94,67.46,
36.58,64.1,
46.48,74,
67.6,95.12,
71.87,99.39,
71.99,99.51,
71.19,98.71,
69.02,96.54,
69.53,97.05,
59.82,87.34,
63.83,91.35,
62.62,90.14,
65.84,93.36,
69.79,97.31,
72.48,100,
76,103.52,
77.89,105.41,
75.79,103.31,
70.81,98.33,
67.14,94.66,
58.03,85.55,
56.57,84.09,
54.85,82.37,
49.98,77.5,
43.19,70.71,
48.03,75.55,
56.4,83.92,
70.69,98.21,
76.44,103.96,
83.45,110.97,
76.7,104.22,
72.94,100.46,
72.84,100.36,
65.56,93.08,
62.84,90.36,
59.88,87.4,
60.01,87.53,
59.03,86.55,
66.94,94.46,
70.34,97.86,
70.73,98.25,
71.68,99.2,
70.48,98,
67.56,95.08,
60.03,87.55,
60.25,87.77,
56.73,84.25,
54.01,81.53,
49.54,77.06,
49,76.52,
55.76,83.28,
66.54,94.06,
73.16,100.68,
72.88,100.4,
69.87,97.39,
63.34,90.86,
57.51,85.03,
53.94,81.46,
53.01,80.53,
53.04,80.56,
53.01,80.53,
50.97,78.49,
57.81,85.33,
64.85,92.37,
68.71,96.23,
68.91,96.43,
67.98,95.5,
67.84,95.36,
63.43,90.95,
56.61,84.13,
57.35,84.87,
57.94,85.46,
57,84.52,
56.94,84.46,
62.29,89.81,
71.12,98.64,
81.73,109.25,
82.99,110.51,
71.92,99.44,
69.88,97.4,
66,93.52,
60.54,88.06,
57.84,85.36,
57.94,85.46,
56.57,84.09,
56.59,84.11,
59.62,87.14,
66.7,94.22,
70.11,97.63,
70.93,98.45,
64.33,91.85,
55.95,83.47,
46.57,74.09,
46.99,74.51,
43.73,71.25,
41.21,68.73,
34.55,62.07,
35.61,63.13,
41.16,68.68,
42.27,69.79,
45.08,72.6,
46.91,74.43,
46.05,73.57,
41.16,68.68,
28.04,55.56,
17.88,45.4,
22.97,50.49,
25.93,53.45,
35.51,63.03,
42.09,69.61,
50.64,78.16,
61.73,89.25,
68.39,95.91,
68.42,95.94,
59.85,87.37,
61.98,89.5,
57.84,85.36,
50.03,77.55,
48.76,76.28,
47.25,74.77,
47.33,74.85,
46.95,74.47,
47.04,74.56,
49.43,76.95,
47.29,74.81,
48.45,75.97,
50.33,77.85,
47.35,74.87,
45.94,73.46,
43.92,71.44,
41.14,68.66,
32.43,59.95,
40.3,67.82,
44.22,71.74,
43.86,71.38,
57.04,84.56,
67.85,95.37,
71.01,98.53,
69.62,97.14,
69.04,96.56,
65.54,93.06,
66.47,93.99,
61.89,89.41,
60.22,87.74,
59.59,87.11,
59.76,87.28,
65.18,92.7,
75.93,103.45,
84.44,111.96,
90.07,117.59,
79.95,107.47,
75.71,103.23,
72.72,100.24,
70.88,98.4,
70.44,97.96,
68.51,96.03,
67.24,94.76,
68.94,96.46,
71.86,99.38,
75.63,103.15,
77.86,105.38,
74.2,101.72,
68.37,95.89,
67.28,94.8,
60.16,87.68,
62.24,89.76,
59.75,87.27,
56.94,84.46,
55.26,82.78,
55.99,83.51,
60.45,87.97,
69.31,96.83,
72.26,99.78,
70.92,98.44,
70.33,97.85,
65.98,93.5,
64.7,92.22,
69.94,97.46,
69.2,96.72,
58.83,86.35,
64.64,92.16,
61.97,89.49,
65.67,93.19,
68.4,95.92,
67.63,95.15,
67.05,94.57,
61.93,89.45,
58.89,86.41,
57.09,84.61,
49.57,77.09,
48.03,75.55,
47.9,75.42,
47.9,75.42,
49.38,76.9,
54.33,81.85,
64.43,91.95,
70.46,97.98,
71.31,98.83,
67.75,95.27,
66.24,93.76,
61.63,89.15,
58.6,86.12,
54.04,81.56,
54,81.52,
53.96,81.48,
54,81.52,
64.07,91.59,
66.56,94.08,
68.9,96.42,
68.9,96.42,
67.3,94.82,
62.81,90.33,
54.94,82.46,
52.9,80.42,
49.7,77.22,
50.98,78.5,
48.79,76.31,
50.96,78.48,
55.58,83.1,
68.38,95.9,
69.51,97.03,
68.85,96.37,
60.49,88.01,
56.9,84.42,
53.94,81.46,
52.85,80.37,
47.46,74.98,
46.64,74.16,
52.97,80.49,
53,80.52,
60.3,87.82,
67.6,95.12,
69.88,97.4,
68.86,96.38,
65.14,92.66,
60.34,87.86,
54.77,82.29,
56.98,84.5,
54.98,82.5,
52.95,80.47,
53.03,80.55,
56.51,84.03,
63.25,90.77,
70.26,97.78,
75.87,103.39,
74.47,101.99,
74.73,102.25,
69.87,97.39,
68.42,95.94,
67.6,95.12,
64.77,92.29,
66.25,93.77,
65.96,93.48,
66.9,94.42,
67.41,94.93,
67.97,95.49,
73.46,100.98,
74.43,101.95,
72.68,100.2,
70.83,98.35,
65.66,93.18,
59.14,86.66,
57.14,84.66,
56.94,84.46,
57.86,85.38,
57.82,85.34,
59.97,87.49,
63.78,91.3,
66.35,93.87,
67.68,95.2,
67.86,95.38,
63.4,90.92,
60.68,88.2,
60.44,87.96,
57.02,84.54,
54.43,81.95,
56.93,84.45,
58.92,86.44,
61.35,88.87,
70.29,97.81,
73.98,101.5,
74.85,102.37,
72.96,100.48,
70.11,97.63,
67.93,95.45,
63.94,91.46,
59.53,87.05,
58.67,86.19,
57.1,84.62,
56.72,84.24,
55.58,83.1,
56.96,84.48,
56.91,84.43,
59.81,87.33,
58.89,86.41,
58.11,85.63,
59.94,87.46,
56.99,84.51,
52.56,80.08,
47.05,74.57,
47.78,75.3,
50.59,78.11,
60.64,88.16,
67.04,94.56,
69.77,97.29,
70.43,97.95,
69.67,97.19,
68.54,96.06,
66.84,94.36,
65.28,92.8,
61.43,88.95,
60.71,88.23,
60.93,88.45,
60.88,88.4,
65.34,92.86,
75.14,102.66,
84.04,111.56,
92.93,120.45,
86.91,114.43,
83.68,111.2,
80.91,108.43,
79.75,107.27,
77.93,105.45,
74.24,101.76,
73.73,101.25,
72.45,99.97,
73.68,101.2,
76.43,103.95,
80.78,108.3,
82.94,110.46,
77.13,104.65,
72.4,99.92,
69.94,97.46,
64.9,92.42,
64.65,92.17,
64.44,91.96,
63.44,90.96,
63.85,91.37,
63.18,90.7,
75.68,103.2,
82.82,110.34,
83.94,111.46,
79.87,107.39,
74.99,102.51,
70.65,98.17,
66.45,93.97,
65.27,92.79,
65.54,93.06,
65.17,92.69,
66.44,93.96,
71.59,99.11,
78.31,105.83,
83,110.52,
84.11,111.63,
80.72,108.24,
75,102.52,
67.77,95.29,
61.32,88.84,
61.12,88.64,
60.48,88,
60.94,88.46,
61.24,88.76,
63.59,91.11,
72.77,100.29,
81.43,108.95,
83.37,110.89,
74.94,102.46,
71.97,99.49,
70.22,97.74,
64.11,91.63,
65.05,92.57,
63.36,90.88,
64.84,92.36,
62.94,90.46,
66.98,94.5,
74.22,101.74,
78.82,106.34,
78.85,106.37,
76.91,104.43,
71.24,98.76,
65.34,92.86,
63.74,91.26,
60.97,88.49,
59.31,86.83,
57.02,84.54,
58.65,86.17,
61.7,89.22,
71.21,98.73,
77.9,105.42,
77.9,105.42,
74.13,101.65,
70.94,98.46,
69.67,97.19,
64.46,91.98,
61.99,89.51,
63.29,90.81,
62.06,89.58,
65.93,93.45,
70.58,98.1,
75.75,103.27,
77.95,105.47,
78.25,105.77,
74.9,102.42,
67.54,95.06,
60.98,88.5,
60.12,87.64,
60.14,87.66,
59.17,86.69,
58,85.52,
58.45,85.97,
60.91,88.43,
70.22,97.74,
75.89,103.41,
76.87,104.39,
73.86,101.38,
70.96,98.48,
68.94,96.46,
65.65,93.17,
60.82,88.34,
61.41,88.93,
62.63,90.15,
61.45,88.97,
64.92,92.44,
70.28,97.8,
75.37,102.89,
76.65,104.17,
73.88,101.4,
68.88,96.4,
62.25,89.77,
62.3,89.82,
58.01,85.53,
55.53,83.05,
55.02,82.54,
55.54,83.06,
57.45,84.97,
60,87.52,
62.04,89.56,
62.88,90.4,
59.02,86.54,
54.51,82.03,
48.94,76.46,
48.95,76.47,
48.07,75.59,
46.9,74.42,
47.96,75.48,
53.88,81.4,
54.08,81.6,
66.2,93.72,
69.18,96.7,
69.19,96.71,
68.02,95.54,
64.01,91.53,
62.94,90.46,
56.96,84.48,
47.31,74.83,
46.61,74.13,
44.59,72.11,
42.92,70.44,
40.88,68.4,
42.87,70.39,
46.4,73.92,
46.47,73.99,
43.9,71.42,
43.62,71.14,
41.93,69.45,
41.77,69.29,
31.94,59.46,
30.36,57.88,
30.97,58.49,
33.99,61.51,
46.44,73.96,
56.3,83.82,
62.94,90.46,
64.9,92.42,
60.29,87.81,
60.28,87.8,
52.04,79.56,
46.43,73.95,
44.02,71.54,
41.79,69.31,
40.19,67.71,
42.01,69.53,
50.14,77.66,
67.1,94.62,
75.36,102.88,
73.99,101.51,
68.41,95.93,
66.93,94.45,
65.93,93.45,
60.25,87.77,
56.43,83.95,
54.4,81.92,
56.54,84.06,
57.99,85.51,
60.34,87.86,
67.66,95.18,
72.04,99.56,
73.54,101.06,
73.19,100.71,
71.41,98.93,
65.98,93.5,
58.84,86.36,
57.94,85.46,
56.39,83.91,
52.06,79.58,
51.34,78.86,
58.04,85.56,
64.31,91.83,
68.22,95.74,
69.86,97.38,
65.49,93.01,
55.97,83.49,
53.47,80.99,
56.37,83.89,
56.64,84.16,
52.95,80.47,
56.45,83.97,
57.84,85.36,
64.31,91.83,
69.47,96.99,
74.33,101.85,
77.97,105.49,
75.03,102.55,
72.84,100.36,
68.12,95.64,
56.62,84.14,
52.03,79.55,
46.74,74.26,
50.81,78.33,
46.1,73.62,
49.13,76.65,
59.32,86.84,
63.84,91.36,
60.39,87.91,
56.09,83.61,
46.78,74.3,
48.04,75.56,
49.08,76.6,
49.21,76.73,
50.01,77.53,
49.22,76.74,
50.5,78.02,
52.53,80.05,
62.93,90.45,
66.69,94.21,
68.12,95.64,
67.09,94.61,
64.32,91.84,
60.04,87.56,
52.97,80.49,
51.02,78.54,
49.53,77.05,
46.98,74.5,
49.02,76.54,
50,77.52,
63.64,91.16,
72.44,99.96,
72.87,100.39,
66.91,94.43,
61.91,89.43,
59.09,86.61,
51.65,79.17,
51.01,78.53,
49.08,76.6,
49.05,76.57,
48.99,76.51,
56.37,83.89,
63.92,91.44,
69.51,97.03,
69.94,97.46,
68.92,96.44,
65.6,93.12,
61.04,88.56,
62.9,90.42,
60.95,88.47,
60.37,87.89,
58.68,86.2,
57.94,85.46,
63.49,91.01,
72.42,99.94,
77.06,104.58,
82.02,109.54,
73.57,101.09,
68.22,95.74,
68.11,95.63,
65.6,93.12,
62.99,90.51,
61.02,88.54,
61,88.52,
61.51,89.03,
68.91,96.43,
72.5,100.02,
77.97,105.49,
80.93,108.45,
73.8,101.32,
68.5,96.02,
61.41,88.93,
56.42,83.94,
49.04,76.56,
53.2,80.72,
52.67,80.19,
50.72,78.24,
51.83,79.35,
56.53,84.05,
55.95,83.47,
58.69,86.21,
57.34,84.86,
48.95,76.47,
51.21,78.73,
54.34,81.86,
48.34,75.86,
51.27,78.79,
51.82,79.34,
50.01,77.53,
60.85,88.37,
64.02,91.54,
70.11,97.63,
73.89,101.41,
70.21,97.73,
67.45,94.97,
63.9,91.42,
63.92,91.44,
58.72,86.24,
55.77,83.29,
54.59,82.11,
53.04,80.56,
50.45,77.97,
51,78.52,
51.36,78.88,
54.36,81.88,
55.17,82.69,
50.24,77.76,
47.99,75.51,
43.5,71.02,
40.78,68.3,
40.02,67.54,
40.89,68.41,
43.91,71.43,
46.51,74.03,
49.39,76.91,
49.19,76.71,
48.66,76.18,
47.87,75.39,
46.54,74.06,
39.99,67.51,
42.96,70.48,
32.85,60.37,
32.7,60.22,
29.71,57.23,
30.59,58.11,
31.72,59.24,
32.95,60.47,
46.18,73.7,
48.28,75.8,
42.91,70.43,
32.84,60.36,
34.46,61.98,
28.82,56.34,
31.54,59.06,
30.26,57.78,
33.77,61.29,
36.01,63.53,
45.08,72.6,
56.03,83.55,
61.75,89.27,
62.37,89.89,
60.58,88.1,
52.93,80.45,
44.07,71.59,
27.92,55.44,
21.12,47.8,
21.26,47.94,
11.58,38.26,
7.05,33.73,
12.75,39.43,
21.48,48.16,
23.07,49.75,
9.79,36.47,
13.97,40.65,
19.84,46.52,
25.54,52.22,
9.76,36.44,
-9.4,17.28,
-32.5,-5.82,
-22.14,4.54,
4.45,31.13,
22.08,48.76,
37.31,63.99,
49.1,75.78,
55.31,81.99,
57.44,84.12,
58.48,85.16,
54.39,81.07,
58.49,85.17,
54.53,81.21,
54.64,81.32,
54.14,80.82,
54.94,81.62,
56.01,82.69,
71.14,97.82,
72.35,99.03,
76.24,102.92,
77.19,103.87,
71.44,98.12,
67.36,94.04,
64.56,91.24,
64.08,90.76,
63.34,90.02,
63.83,90.51,
65.39,92.07,
70.99,97.67,
73.46,100.14,
74.64,101.32,
76.05,102.73,
73.52,100.2,
71.71,98.39,
63.81,90.49,
60.69,87.37,
58.58,85.26,
57.62,84.3,
56.99,83.67,
58.68,85.36,
60.71,87.39,
71.36,98.04,
76.37,103.05,
76.47,103.15,
75,101.68,
70.74,97.42,
66.39,93.07,
64.41,91.09,
63.83,90.51,
63.55,90.23,
62.92,89.6,
62.95,89.63,
65.36,92.04,
70.63,97.31,
73.45,100.13,
74.61,101.29,
75.41,102.09,
66.54,93.22,
61.46,88.14,
60.7,87.38,
59.78,86.46,
60.34,87.02,
60.18,86.86,
60.34,87.02,
63.22,89.9,
72.94,99.62,
79.83,106.51,
83.98,110.66,
76.15,102.83,
72.02,98.7,
69.02,95.7,
65.76,92.44,
63.18,89.86,
62.95,89.63,
61.4,88.08,
63.23,89.91,
65.66,92.34,
71.7,98.38,
71.32,98,
70.05,96.73,
67.69,94.37,
65.38,92.06,
60.42,87.1,
60.05,86.73,
57.06,83.74,
54.49,81.17,
52.44,79.12,
51.98,78.66,
53.48,80.16,
55.55,82.23,
60.01,86.69,
63.9,90.58,
61.53,88.21,
54.46,81.14,
49.14,75.82,
48.08,74.76,
45.8,72.48,
44.33,71.01,
44.21,70.89,
48.99,75.67,
49.77,76.45,
61.4,88.08,
63.78,90.46,
63.89,90.57,
61.57,88.25,
59.43,86.11,
51.49,78.17,
47.3,73.98,
48.1,74.78,
49.42,76.1,
47.97,74.65,
48.03,74.71,
44.4,71.08,
42.46,69.14,
43.78,70.46,
47.56,74.24,
47.52,74.2,
43.33,70.01,
44.41,71.09,
40.6,67.28,
23.27,49.95,
19.77,46.45,
31.46,58.14,
39.86,66.54,
49.45,76.13,
55.84,82.52,
60.75,87.43,
63.25,89.93,
60.4,87.08,
56.92,83.6,
51.48,78.16,
42.1,68.78,
42.61,69.29,
42.5,69.18,
43.33,70.01,
44.21,70.89,
53.16,79.84,
67.97,94.65,
74.53,101.21,
73.27,99.95,
70.11,96.79,
64.82,91.5,
60.24,86.92,
59.68,86.36,
59.73,86.41,
58.92,85.6,
60.12,86.8,
61.26,87.94,
66.78,93.46,
74.83,101.51,
84.64,111.32,
75.27,101.95,
66.43,93.11,
60.32,87,
53.73,80.41,
48.47,75.15,
46.55,73.23,
43.41,70.09,
44.19,70.87,
44.47,71.15,
52.76,79.44,
59.44,86.12,
63.49,90.17,
64.41,91.09,
60.82,87.5,
57.5,84.18,
51.6,78.28,
47.19,73.87,
47.51,74.19,
47.29,73.97,
47.17,73.85,
47.54,74.22,
53.59,80.27,
63.37,90.05,
66.4,93.08,
66.39,93.07,
62.42,89.1,
55.39,82.07,
52.95,79.63,
45.84,72.52,
48.5,75.18,
48.35,75.03,
48.55,75.23,
50.73,77.41,
55.48,82.16,
64.48,91.16,
73.25,99.93,
80.84,107.52,
71.46,98.14,
66.77,93.45,
65.66,92.34,
62.01,88.69,
60.55,87.23,
59.6,86.28,
60.56,87.24,
63.43,90.11,
66.84,93.52,
72.22,98.9,
79.33,106.01,
79.05,105.73,
67.55,94.23,
63.76,90.44,
59.2,85.88,
52.37,79.05,
53.24,79.92,
49.48,76.16,
50.5,77.18,
51.72,78.4,
52.4,79.08,
49.13,75.81,
51.7,78.38,
52.86,79.54,
53.39,80.07,
52.17,78.85,
52.65,79.33,
49.51,76.19,
47.34,74.02,
43.38,70.06,
43.44,70.12,
45.7,72.38,
48.46,75.14,
54,80.68,
56.51,83.19,
58.33,85.01,
59.36,86.04,
58.49,85.17,
54.31,80.99,
61.43,88.11,
55.15,81.83,
53.41,80.09,
51.41,78.09,
