51,46
53,34
49,98
47,07
44,22
37,51
35,29
33,9
34,99
34,37
33,06
37,09
42,46
52,69
58,15
51,83
49,05
45,72
38,95
37,54
38,14
40,49
41,3
44,66
49,07
50,01
50,35
47,92
44,65
38,17
37,88
36,22
35
33,4
33,97
37,81
43,96
53
56,89
53,15
49,91
47,97
43,94
43,93
44,74
44,98
46,68
49,93
55,83
59,25
58,91
55,32
51,25
46,3
42,88
38,71
38,65
38,15
37,91
38,37
41,12
49,98
49,27
44,18
37,8
36,91
33,67
35,88
38,05
39,14
38,06
44,15
48,49
50,82
49,94
48,99
49,77
43,05
42,34
38,89
38,82
38,45
38,62
40,19
49
63,57
63,07
63,03
58,83
60,3
56,02
49,97
48,07
49,08
49,89
56,91
56,29
55,27
54,49
56,06
55,14
48,85
38,43
37,09
37,67
37,17
36,01
33,29
34,96
38
43,81
45,71
43,38
39,59
37,04
34,9
33,08
34,04
34,37
38,3
45,91
51,05
51,04
50,91
47
42,64
39,36
35,5
33,98
33,09
30,97
28,89
29,01
29,9
27,61
26,37
25,06
24,83
23,1
23,2
20,62
21,35
24,35
32,5
39,77
44,5
47,32
48,98
48,91
40,57
35,57
33,1
32,4
31,44
30,85
35,66
45,81
60,45
63,47
58,13
51,98
50,08
47,93
45,94
45,19
46,16
45,88
47,46
52,95
59,4
55,98
52,93
50,93
44,49
43,8
41,01
39,44
39,35
39,05
41,63
50,26
63,14
64,74
63,02
56,9
55,09
49,91
47,93
46,44
47,82
47,93
53,63
59,46
65,6
60,04
52,89
50,23
44,93
44,99
41,16
40,05
39,21
38,25
40,03
46,84
59,07
65
57,93
50,97
49,99
47,83
47,14
47,16
47,51
49,94
52,19
61,25
63,31
59,45
50,93
47,43
44,96
39,71
39,24
39,21
37,64
38,25
39,99
46,98
57
60,95
57,97
51,86
48,91
47,7
46,64
47,03
48,63
54,23
57,94
59,01
62,64
58,35
52,97
50,97
46,82
43,02
43,24
42,53
42,09
42,53
41,97
48,93
57,09
63,52
56,91
54,13
53,05
48,35
45,96
45,15
47,1
48,33
50,47
54,66
54,98
53,09
49,67
50,37
48,45
45,07
41,79
39,73
38,56
37,97
38,3
38,9
43,88
46,54
46,55
42,57
39,78
39,55
38,78
38,15
38,83
39
39,98
47,99
48,96
48,91
48,03
48
43,47
43,48
39,96
38,34
37,38
37,01
35,15
35,76
38,34
38
37,97
35,09
35,65
33,34
32,6
30,45
31,56
33,07
37,98
46,36
49,93
49,97
49,9
49,94
46,65
39,55
38,37
37,43
37,56
37,38
38,56
49,4
56,87
63,24
56,77
55,01
51,4
49,94
47,73
47,58
47,79
49,66
50,93
53,48
54,94
54,7
50,87
49,47
46,17
40,93
39,48
38,54
37,28
37,34
38,02
44,02
55,02
59,46
59,27
56,96
59,17
58,15
56,52
53,9
51,5
50,98
51,62
52,93
54,08
52,78
48,94
50,29
46,27
39,5
38,4
37,98
37,17
37,13
38,72
44,44
54,05
55,77
54,68
54,94
55
53,03
51,1
49,52
48,91
47,17
49,03
51,96
53,06
52,91
52,97
51,24
46,91
46,69
40
39,37
37,14
36,04
37,66
40,26
51,23
55,38
49,76
45,65
43,76
38,59
37,63
37,16
37,63
38,4
43,95
50,67
53,26
50,97
48,95
47,51
39,91
39,1
38,75
37,8
36,23
37,06
39,58
50,36
59,92
61,9
60,08
56,24
55,37
53,46
49,24
47,76
47,91
48,06
49,94
53,97
56,35
56,1
53,93
50,92
46,68
43,92
40,57
38,03
37,15
36,09
36,48
37,92
39,76
42,91
43
41,39
39,92
37,16
35,6
32,64
34,59
35,06
38,82
44,91
46,8
46,08
45,66
46,31
44,24
41,57
37,85
30,29
20,73
19,82
17,65
15,87
18,7
20,01
18,06
16,49
18,6
14,72
4,99
0,05
1,16
9,71
16,78
32,98
43,95
45,62
45,85
47,11
45,5
37,91
37,01
35,4
32,49
32,88
34,99
46,98
54,05
52,06
46,98
45,93
45,59
43,9
43,5
43,77
44,98
44,07
45,54
49,98
51,09
50,81
50
49,93
44,96
39,26
36,75
34,03
26,82
27,64
34,35
41,74
50
52,84
49,44
46,97
46,99
46,97
47,09
46,91
50,02
52,73
54,34
55,04
59,01
57,79
54,9
55,83
48,96
45,91
41,09
40,34
38,96
38,11
39,96
47,38
57,07
53,43
50,75
46,91
46,07
44,07
42,92
42,93
42,15
41,95
44,18
52,76
59,06
52,99
53,37
54,08
46,64
38,79
38
35,04
37,09
35,88
35
43,89
56,28
57,47
42,94
36,73
25
15,95
18,39
14,66
14,35
14,56
19,54
19,82
23,7
26,5
27,02
27,06
22,02
15,86
15,21
13,09
4,56
4,45
15,59
27,13
29,66
28,02
25,04
28,09
27,54
23,37
20,32
19,08
16,21
18,16
17,86
20,14
28,99
28,08
25,09
25,67
20,2
24,04
18,87
18,44
15,83
15,08
13,33
17,04
18,12
22,9
23,46
22,69
23,32
23,08
19,31
18,77
18,75
20,07
24,14
32,79
35,65
37,59
37,05
39,84
33,13
39,66
32,99
32,29
31,02
30,24
26,32
25,1
23,48
24,59
27,74
25,03
30,08
28,65
27,05
24,09
23,92
25,08
28,01
38,06
43,74
43,83
46,64
46,01
42,8
39,12
33,1
31,57
32,06
32,06
34,26
48,38
54,95
56,21
52
51,75
52,11
49,91
47,93
46,72
45,05
42,7
45,94
47,75
49,95
50,6
48,87
47,85
43,99
43,02
40,79
39,54
39,98
40,16
41,96
48,94
55,59
58,95
57,47
55,62
56,27
51,97
50,27
48,75
48,93
47,83
49,99
52,09
54,88
53,4
50,94
50,63
44,42
43,17
41,94
41,62
41,1
39,91
43,48
50,78
56,78
60,99
55,07
50,98
50,03
46,97
42,67
40,99
41,14
40,95
48,42
51,96
55,01
52,6
50,02
48,93
44,2
39,09
38,52
37,45
35,45
36,03
37,23
47,13
52,32
58,5
51,08
49,04
48,56
44,92
43,34
40,99
44,58
45,08
47,95
48,94
49,98
48,92
44,94
45,94
41,46
39
37,89
36,02
33,98
33,96
38,47
44,83
52,39
55,87
52,06
50,1
49,09
47,31
40,59
38,72
38,59
37,59
43,79
47,23
50,97
50,95
49,86
49,99
44,35
43,42
42,02
40,1
39,25
37,76
38,23
41,16
46,03
48,36
46,95
40,04
36,02
32,47
30,42
26,47
30,41
33,91
40,89
46,31
48,13
48,16
47,51
47,8
43,96
33,3
26,42
26,11
22,12
23,42
21,44
23,43
29,37
29,98
26,08
20,71
20,75
21,02
16,66
14,01
16,28
19,04
28,37
42,19
48,37
49,67
46,28
48,04
41
36,81
38,06
38,06
38,03
38,08
39,07
49,49
55,95
54,92
52,14
49,48
48,03
46,86
43,56
44,46
46,69
49,49
52,13
55,38
60,18
59,02
54,96
54,5
48,29
42,23
41,44
41,71
42,38
43,02
44,2
50,24
58
61,89
55,95
52,9
47,76
42,72
41,73
41,43
42,72
44,81
52,99
55,94
61,67
63,03
60,01
54,9
50,55
48
46,23
45,8
44,99
45,44
46,26
52,55
59,98
62,64
58,06
56,53
55,91
51,92
50,99
49,58
50,95
53,53
54,95
57,97
60,38
59,93
58,01
55,49
50,93
49,13
45,48
44,31
42,99
43,11
44,65
51,89
57,71
61,21
60,94
56,62
55,43
52,1
50,7
49,76
51,07
52,02
52,97
54,83
55,41
55,1
53,79
52,05
50,21
48,39
42,98
42,06
41,83
42
41,92
49,69
55,01
56,6
55,96
55,94
54,88
51,35
50,18
41,51
39,5
39,42
42,67
47,98
50,42
50,17
50,57
49,99
46,5
47,71
41,9
39,08
39,08
38,05
36,72
39,08
41,4
43,49
39,82
26,58
22,26
20,72
15,76
2,34
11,93
19,86
21,48
32,07
39,03
42,19
46,95
42,93
39,05
40,25
34,58
32,19
30,64
28,41
29,93
30,69
32,69
33,71
32,36
28,16
28,41
27,51
21,74
19,75
20,95
25,98
29,55
43,71
50,17
50,1
50
50,83
49,94
42,88
40,8
40,09
39,73
39,87
42,6
50,14
53,52
54,71
52,52
50,11
46,92
40,34
39,54
40,32
41,8
40,36
49,6
52,61
53,06
52,99
51,94
52,59
49,37
43,98
43,3
44,78
43,28
41,7
44,54
50,61
56,82
58,34
58,9
58,41
58,26
57,32
57,02
55,97
55,15
54,37
56
57,05
57,5
56,08
54,75
55,99
50,69
45,5
44,4
43,36
43
43,39
43,8
51,44
56,99
57,51
57,75
56,94
56,69
55,99
54,99
53,67
52,38
52,66
55,23
56,91
57,77
56,85
55,54
55,65
51,58
48,77
46,1
47,51
45,02
44,43
44,49
51,05
57,94
58,9
56,97
58,31
58,3
56,51
54,92
53,93
53,35
53,46
55,44
56,32
58,64
57,07
55,92
54,85
51,16
49,32
43,91
43,14
43,21
43,5
44,17
51,79
57,69
57,98
56,53
55
52,91
51,42
45,29
44,2
45,43
49,48
52,63
55,85
57,96
56,37
55,1
55,36
51,79
52,05
50
48,19
45,3
43,42
42,49
43,06
48,18
51,25
51,22
48,99
45,15
46,29
41,25
41,62
42,29
41,6
48,72
53,02
54,76
55,82
54,22
55,01
52,4
49,82
47,64
45,01
42,41
42,29
42,4
41,49
42,24
42,25
43,36
42,14
43,09
41,29
42,09
40,7
41,11
42,3
42,03
51,72
54,25
55,78
55,9
56,39
53,26
50,58
43,85
42,03
41,79
41,71
44,33
53,05
58,09
59,4
58,87
57,43
57,74
56,11
54,94
55,46
55,41
55,91
57,36
59,34
62,82
59,22
56,92
57,08
51,84
46,52
44,44
42,54
42,35
42,6
43,8
52,2
57,96
59,44
57,97
56,05
56
53,79
51,99
52,34
52,48
52,42
53,76
56,18
58,56
56,94
55,21
54,44
51,32
44,04
42,23
41,91
41
40,89
41,28
48,93
53,68
55,93
54,12
53,68
53,69
52,31
48,88
44,43
46,26
47,91
53,68
55,26
57,97
56,87
55,14
54,03
49,88
43,08
42,6
41,7
41,7
41,39
43,05
51,05
56,32
57,98
55,95
54,08
53,03
52,6
51,29
51,74
52,51
52,73
55,26
57,99
59,38
58,47
57,53
56,15
51,9
48,82
45,6
44,49
44,05
44,93
45,04
52,47
57,61
57,93
57,98
57,06
56,69
55,1
54,07
54,03
55,06
56,07
57,91
58,5
58,95
57,98
56,1
56,02
52,57
50,33
44,87
44,73
45,52
44,67
44,4
44,06
46,69
52,52
55,04
55,09
55,18
54,72
50,46
45
45,1
47,09
53,12
55,02
55,22
54,96
54,68
54,49
51,18
47,07
45,3
44,25
43,87
42,85
42,2
42,07
42,4
43,61
44,74
44,5
44,78
43,06
41,98
41,25
41,4
42,87
45,34
47,96
55,14
56,95
56,85
56,78
52,85
51,81
48,59
45,8
44,5
44,68
47,45
53,06
58,95
59,94
59,05
57,99
57,98
57,27
56,86
55,26
55,2
55,82
57,91
59,91
61,45
60,1
59,02
57,98
53,95
50,88
47,47
46,55
45,09
45,57
47,42
53,97
60,63
62,9
61,32
59,57
58,46
57,41
55,36
55,92
57,67
58,19
61,86
64,17
65,51
64,22
63,89
60,44
54,91
53,64
50,66
49,08
48,7
48,82
49,79
55,71
62,96
65
65,07
62,93
61,43
58,66
56,27
56,42
57,95
58,47
61,4
65,8
66,9
65,45
64,37
62,02
54,43
50,02
48,4
47,5
46,75
46,35
47,34
52,28
60,77
64,08
62,96
60
59,67
52,43
53,94
54,71
56,63
55,45
57,59
61
61,95
60,61
59,8
54,32
47,16
47,5
46,51
45
45
44,72
47,02
52,51
60,91
62,01
61,09
58,91
58,47
55,04
52,02
46,76
50,56
54,07
58,02
60,09
61,21
59,9
55,83
53,03
50,85
46,09
44,24
42,26
42,06
42,24
42,51
44,48
47,08
50,83
50,97
45,8
45,04
43,37
42,4
42,09
41,81
42,4
45,11
50
52,88
52,84
53,09
53,45
50,59
47,4
42,78
41,63
42,21
42,5
42,5
42,09
40,49
40,55
40,59
41,57
40,57
40,61
40,98
36,76
37,4
41,53
42,01
50,73
55,76
57,43
57,94
57,22
53,65
49,87
46,58
45,04
44,26
44,81
45,04
52,56
59,21
60,99
61,08
57,36
57,06
55,91
54,47
53,55
54,54
55,94
61,45
62,8
64,63
63,46
62,06
60,37
51,46
47,02
45,98
45,25
44,34
44,03
46,07
51,91
62,48
65,77
65,9
62,03
60,73
56,65
54,46
52,87
53,1
54,02
61,01
65,06
65,96
65,32
65,32
63,68
52,93
47,13
47
44,89
44,12
44,21
45,96
49,4
58,83
60,52
62
60,43
59,1
58,22
57,8
57,99
58
58,24
63,03
65
65,87
64
63,59
62,54
53,77
47,77
46,13
46,78
45,21
45,3
46,81
53,06
62,21
64,66
65,7
65,7
64,99
64,15
62,85
61,08
61,94
63,07
66,42
67,98
69,41
67,72
67,1
65,44
56,01
52,37
51,14
49,09
48,35
48,47
49,98
58,7
68,6
69,98
70,26
70,46
70
65,93
62,92
60,38
61,09
65,92
69,72
70,51
75,49
70,35
70,01
66,98
58,61
55,84
51,51
49,94
49,5
48,75
48,73
49,96
51,63
54,89
56,46
53,79
51,68
51,11
49,33
45,65
45,05
45,1
49,7
52,76
56,26
54,47
53,09
52,09
49,53
52,01
50,03
49,41
47,86
46,07
45,07
45,68
47,44
49,44
49,78
46,09
45,6
45,04
43,54
35,85
43,52
44,41
49
52,54
62,03
64,95
65,69
67,59
63
50,05
47,99
47,02
46,02
45,08
47,1
54,38
64,94
68,01
68,34
65,94
64,45
62,36
59,72
60,42
63,06
66,99
71,71
76,42
85,96
79,19
74,82
71,61
63,05
58,11
52,42
51,01
49,75
49,53
51,51
57,99
68,85
71,73
70,68
69
67,94
66,92
65,75
66,11
66,99
69,12
72,59
77,87
79,96
78,28
70,2
66,91
53,04
47,77
46,41
45,49
43,9
43,9
46,66
51,15
58,71
65,06
65,04
59,12
55,79
50,54
46,9
49,44
50,97
54,56
62,96
65,7
67,85
67,68
68
68,01
64,97
50,57
47,47
46,14
45,07
45,08
47,76
55,5
64,11
65,08
64,88
64,67
64,59
62,77
60
57,56
56,03
54,39
56,54
58,76
56,9
52,36
50
49,54
45,78
32,68
24,4
18,68
18,43
18,49
29,4
43,81
49,69
52,02
52,77
51,08
50,6
48,66
45,55
44,05
44,7
48,04
52,96
59,36
61,95
61,5
58,99
57
53,79
49,43
45,8
44,02
41,39
40,64
41,01
41,52
44,22
47,97
47,63
45,02
42,04
37,44
27,62
23,44
28,19
33,89
41,09
49,6
57,98
58,92
60,53
60,68
58,39
48,22
45
42,8
42,05
40,99
40,93
41,47
40,97
41,1
39,9
35,07
34,65
33,11
27,62
21,96
24,83
27,33
42,56
51,19
57,55
61,35
63,02
62,1
57,73
50,6
47,08
44,97
44,18
44,06
47,26
53,69
60,79
61,93
62,23
61,38
62
61,91
59,81
58,05
56,16
58,13
60,14
59,91
62,09
59,9
59,99
56,7
50,83
49,41
47,88
46,88
45,7
45,77
48,22
53,47
61,71
64,07
64,39
64,03
63,53
59,9
51,83
48
45,6
45,81
50,92
59,89
63,53
63,44
63,49
62,15
51,77
48,73
48,05
47,85
46,01
44,43
46,05
49,32
53,14
58,25
57,85
53,69
54,4
52,23
49,01
48,25
47,96
48,66
53
62,21
64,28
65
64,83
63,83
55,75
49,88
47,97
47,39
46,82
46,51
48,5
55
62,11
63,63
61,29
55,01
53,03
51,02
50,72
50,46
50,8
51,88
62,44
65,7
67,01
67,06
66,2
64,39
60,03
50,66
49,39
47,44
46,5
47,02
48,08
56,64
62,88
64,44
64,39
63,05
62,82
61,96
59,27
55,24
54,32
57,21
63
64,46
64,6
64,57
64,48
63,9
54,58
57,28
55,41
49,31
47,55
47,3
47,05
47,89
49,5
53,89
56,41
53,6
53,51
47,42
46,06
45,57
46,03
48
55,13
62,14
64,45
64,9
65,04
64,98
62,14
55,56
48,8
46,08
46
46,05
46,1
45,3
45
46,06
47,02
46,02
45,22
43,63
42,77
40,04
41,55
44,02
47,09
56,31
62,26
63,41
64,23
63,63
62,26
46,1
46,55
44,15
43,8
43,6
47,09
55,57
63,43
64,46
64,43
61,42
60,32
59,91
56,34
52,86
54,09
54,43
62,38
66,78
67,03
67,01
66,15
63,48
61,97
58,09
52,41
51,79
50,27
51,16
54,69
65
72,61
75,1
75,1
71,96
71,01
68,91
67,7
67,92
67,65
69
73,53
74,9
76,52
75,54
73,07
68,93
61,85
52,42
54
51,14
49,67
50,53
55,08
66,06
70
72,2
72,14
68,99
67,89
60,93
57,39
57,1
62,28
68,48
74,95
77,15
83,93
80,52
75,8
73,62
67,27
56,97
58,01
53,44
52,23
52,75
55,51
66,67
69,91
73,77
71,92
69,92
64,98
58,61
53,4
54,01
60,93
66,68
69,91
72,86
73,97
74,19
72,82
69,73
59,63
50,42
51,45
51,37
49,95
49,62
51,1
61,11
66,9
68,76
68,84
68,32
59
51,43
49,29
48,84
48,07
48,05
50,98
62,32
68,47
68
67,14
64,27
58,73
57,44
55,97
53,57
51,26
50,86
51,03
51,16
53,57
58,05
61,26
55,49
50,52
48,72
41,37
40,29
40,81
46,27
50,04
60,62
66,01
67,34
65
60,98
49,88
48,49
46
42,09
46,12
44,93
45,92
46,51
47,68
49,05
47,35
40,48
37,8
40,43
31,53
32,09
43,01
46
49,07
59,97
68,1
70
68,01
63,26
50,15
29,08
27,12
27,59
21,42
19,98
24,53
43,23
51,82
52,83
51,09
50,52
50,09
49,02
46,7
46,97
48,1
49,05
53,46
57,58
63,71
65,23
60,89
54,64
49
54,05
53,31
55,04
54,2
53,97
54,87
64,69
70
72,18
72,24
70,53
69,95
63,21
67
62,93
67,14
68,74
71,95
74,97
79,52
82,51
73,82
69,92
58,82
56,16
54,87
53,54
51,15
51,25
54,1
66,68
71,95
73,66
72,13
68,17
62,56
53,2
52,01
54,95
68,29
70,07
73,28
75,02
74,9
74,1
70,74
55,04
51,14
51,14
49,09
48,48
48,03
48,4
51,09
57
66,14
69,4
68,31
64,6
56,99
52,03
51,64
51,13
51,05
51,03
56,72
67,1
70,92
71,91
65,27
57,54
52,63
52,57
52,8
52,66
53,04
52,09
53,58
63,98
70,8
73,32
71,98
71,19
71,06
69,09
67,25
66,77
65,6
66,7
70,07
70,2
71,36
71,97
70,38
62,21
56,88
57,58
55,99
55,56
54,02
52,69
52,78
54,94
57,95
60,91
66,5
64,68
64,86
62,71
57,72
56,42
55,57
56,05
61,52
68,49
70
71,14
68,58
56,58
51,07
50,2
48,28
48,16
46,98
46,37
46,91
46,9
47,01
49,66
54,67
54,45
55,65
53,82
53,52
50,5
50
46,96
53,28
62,1
67,72
69,39
62,36
54,74
51,01
49,49
48,97
47,42
47,5
47,07
50,4
67,04
72
73,55
73,91
73,51
73,6
71,12
68,63
67,05
64,97
66,96
70,81
72,3
72,99
72,91
67,04
53,61
52,26
54,77
54,09
52,18
51,24
51,69
54,6
67,09
73,02
74,68
74,91
73,92
73,46
71,06
69,02
68,81
68,55
70,01
72,94
73,99
75
75
73,06
66,93
57,99
55,72
54,47
53,56
52,66
53,18
55,32
71,54
75,65
76,76
75,35
71,96
70,97
64,97
57,56
60,37
67
69,95
75,36
76,76
79,62
79,33
73,66
68,82
58,84
55,11
53,63
52,38
52,31
52,38
54,64
68,98
73,78
74,95
73,78
70,07
68,91
66,88
64,76
68,4
69,51
71,09
73,73
73,89
74,03
74,3
66,94
58,93
54,65
56,38
54,74
53,55
53,37
53,66
55,88
66,98
74,14
79,99
74,2
72,68
71,3
65,63
58,92
55,59
55,15
54,68
60,52
67,22
71,14
72,01
59,56
57,8
53,34
52,67
50,04
48,57
46,88
46,89
47,01
50,45
53,47
55,83
51,9
43,1
32,4
32,18
27,02
26,56
39,35
46,27
55,68
69,6
72,3
72,1
68,68
59,94
53,65
54,88
49,04
41,93
36,92
33,59
34,02
41,42
45,06
47,48
48,07
43,29
43,6
43,4
37,89
31,2
42
46,01
55,75
68,14
71,9
74,11
69,68
67,38
53,11
53,47
50,9
49,52
48,06
47,51
51,85
70,24
74,3
75,19
71,95
70,3
67,34
57,43
56,82
58,14
63,02
67,92
72,98
75,4
77,36
79,93
74,94
69,93
58,94
59,04
51,91
48,59
46,9
48
48,74
64,81
72,5
73,77
71,94
57,35
49,41
49,08
47,06
46,53
48,03
45,96
51,94
68,74
72,99
73,39
69,92
66,6
53,9
56,96
51,61
51,11
49,52
50,05
56,1
72,16
76,04
76,04
73,36
59,08
55,96
53,04
53,09
53,97
58,16
68,79
71,99
74,98
78,78
80,08
73,42
70,91
65,61
59,48
59,4
56,71
53,45
54,48
58,77
74,48
81,34
83,91
79,94
78,89
77,75
76,66
75,32
74,93
74,08
72,93
75,7
77,73
79,2
82,43
74,98
71,63
62,36
57,63
55,38
54,08
52,06
52,07
56,1
70,91
75,95
78,45
78,46
77,45
75,96
72,08
65,18
59,03
57,78
58
62,27
72,91
74,91
74,74
62,74
56,21
55,82
51,25
48,6
46,04
44,26
43,86
44,04
46,62
49,06
50,38
52,02
48,08
46,01
46,67
44,77
43,02
45,79
43,48
50,1
59,82
71,14
74,64
67,11
64,62
61,55
58,9
50,02
46,13
42,54
40,91
38,14
40,02
41,22
44,41
45,75
45,21
43,22
42,34
32,08
26,11
30,47
42,34
49,09
62,25
70,78
74,45
60,72
59,96
49,02
45,29
44,14
43,33
41,74
42,91
49,05
69,9
75,47
75,91
75,91
71,94
61,8
54,66
51,78
54,05
57,05
68
75
78,49
91,31
81,82
73,72
64,5
50,03
50
47,93
44,46
42,86
43,88
46,03
60,74
74,5
74,98
71,99
64,29
53,49
49,02
47,98
48,1
49,01
48,48
67,04
74,94
77,65
75,91
71,98
55,75
50,04
49,44
48,13
46,65
43,09
44,26
48,4
63,15
75,99
77,02
75,84
71,96
57,65
50
49,08
49,06
49,04
49,07
63,09
72,29
75,99
73
56,57
49,02
44,57
47,03
44,07
42,32
42,12
45,02
49,3
66,89
75,7
75,94
73,56
65
53,26
46,34
45,81
45,59
47,56
52
66,95
75,01
79,65
78,89
69,46
58,74
47,23
54,48
43,82
32,58
31,95
28,81
34,89
54,8
64,99
62,54
46,48
32,03
32,54
28,79
26,48
26,98
31,59
28,72
40,07
53,82
64,92
59,07
40,03
31,76
27,04
17,3
14,14
2,48
2,39
22,1
25,72
27,37
32,89
33,93
31,68
27,14
27,13
1,79
-6,74
-6,79
-0,02
23,89
32,31
54,97
63,99
61,11
47,08
40,05
33,91
28,85
35,05
37,67
37,47
37,44
36,08
36,09
43,14
55,1
58,15
61,99
64
61,98
56,06
47,64
40,23
37,24
40,54
54,13
50,3
48,61
35,13
31,55
25,17
26,15
18,58
3,97
4,4
19,69
29,99
46,03
57,98
50,86
40,85
35,42
30,14
29,97
28,75
27,57
32,74
29,97
49,32
62,98
76,94
67,98
60,89
55,86
46,09
41,16
43,45
44,28
44,96
44,49
54,09
67,53
76,93
75,01
68,61
65,35
66,99
60,88
55,86
56,9
60,03
64,31
71,45
77,2
89,01
79,73
74,39
63,53
50,01
44,05
42,14
34,04
29,84
32,1
43,01
57,08
64,3
62,98
52,92
46,11
38,05
32,94
31,98
30,82
34,78
37,75
52,09
64,9
69
59,18
48,08
43,08
37,84
32,99
32,47
38,04
38,05
38,03
47,09
66,4
73,97
71,82
64,96
59,93
54,57
47,05
44,37
46,3
46,19
53,91
62,85
73,04
78,26
71,96
59,97
47,58
43,54
42,92
43,18
42,98
42,96
44,52
44,01
63,13
72,37
76,97
68,96
58,18
51,96
48,02
43,28
43,01
43,07
39,44
48,37
59,92
65,62
60,46
52,92
45,68
45,3
43,97
43,5
43,52
43,51
43,54
46,39
54,4
55,38
59,9
54,94
43,56
40,29
36,1
32,84
27,26
33,36
36,57
52,64
60,04
68,91
59,91
54,58
47,72
32,93
36,19
24,98
27,98
28,78
27,95
27,18
34,18
40,02
36,53
37,63
32,06
31,14
30,91
29,32
26,73
33,92
39,12
55,8
64,62
74,21
71,31
65,31
65,08
60,87
59,53
56,1
51,41
47,38
47,59
51,61
69,13
77,32
84,97
79,56
73,7
71,63
63,15
60,24
56,18
53
53,37
60,42
69,93
75
65,83
53,86
46,46
42,5
45,1
44,1
44,06
43,77
44,29
48,13
57,7
68,21
70,36
54,53
48,49
46,19
44,15
30,79
27,75
30,74
26,77
38,68
48,52
49,03
45,43
32,04
26,22
1,08
2,13
0,1
0,05
0,07
-0,08
-0,09
-4,97
-0,06
0,7
0,91
-0,03
0,03
-0,04
0
0,03
5,75
20,28
43,2
63,23
71,44
67,95
56,88
62,85
48,72
53,24
46,1
45,6
46,88
47,53
50,88
74,69
80,15
81
82,09
78,96
75,34
63,05
54,49
54,4
57,61
66,96
77,23
80,25
88,08
80,67
72,22
53,98
52,25
49,57
51,16
48,91
47,36
48,28
54,18
63,62
78,87
79,74
74,5
55,42
50,21
46,64
50,72
48,24
48,55
54,98
74,99
78,66
82,96
79,9
65,08
59,86
54,7
50,1
52,98
51,52
51
50
46,91
53,03
62,37
63,98
70,72
64,79
59,06
58
51,51
50,2
49,23
54,81
59,93
72,06
82,27
70,6
61,39
57,02
46,46
50,49
47,11
45,75
43,02
42,5
43,8
44,6
46,56
50,71
55,98
55,09
55,13
54,06
50,9
49,91
49,05
50,21
55,48
70
80,94
77,07
71,47
68,3
59,91
55,59
50,3
50,16
47,32
47,94
51,14
62,79
79,98
82,42
81,58
66,89
52,06
51,57
49,96
52,07
52,81
61,52
74,9
85,37
102,01
85,77
78,1
58,01
52,95
56,77
57,43
55,11
52,35
54,86
57,99
74,27
91,37
96,68
91,95
82,54
64,7
54,31
53,35
55,64
62,41
68,97
83,2
90
110,28
92,55
80,51
69,76
60,56
53,7
55,13
54,88
54,05
54,64
55,46
72,16
88
93,22
86,84
80,81
73,69
55,27
53,61
51,99
53,68
57,47
69,3
70,68
72,88
53,71
51,18
46,74
33,04
35,01
31,71
29,97
30,05
35,85
44,08
49,98
72,96
71,52
59,8
49,21
48,61
47,02
46,9
49,25
59,95
65,06
72,85
81,3
88,5
76,34
58,62
52,04
47,86
45,85
45,88
45,6
45,64
45,8
49,64
56,65
69,87
71,47
69,71
69,52
61,95
49,25
48,75
47,84
53,32
56,95
67,32
69,94
79,08
65
53,58
50
43,88
47,8
43,97
42,08
39,14
42,74
43,91
48,34
58,18
62,9
62,43
52,55
44,05
37,4
34,1
31,95
37,42
50,23
60,46
64,54
55,85
40,59
31,52
24,72
20,29
20,76
21,44
20,89
19,52
20,72
20,79
22,07
25,86
27,69
26,71
26,94
25,76
20,73
20,75
13,92
19,54
20,74
42,82
56,56
68,09
40,54
32,9
31,32
27
34,93
30,86
29,05
30,06
33
42
60,02
79,38
79,05
74,72
62,39
52,89
48,52
49,82
51,45
55,26
71,86
80,28
90
107,32
75,31
70,49
59,05
59,07
56,06
53,55
52,01
51
52,2
57,02
77,73
86,98
95,01
86,02
78,82
75,93
70,91
69,36
68,61
69,19
74,04
80,95
89,97
105,12
84,96
76,02
59,99
56,5
55,01
52,33
50,33
50
51,52
55,75
73,6
88,77
89,99
87,6
80,48
74,24
59,75
57,85
60,01
70,81
79,94
82,94
89,94
112,66
86,14
75,57
58,46
58,16
55,35
53,36
50,75
48,88
48,9
52,32
61,06
79,86
82,99
80,97
74,59
61,52
55,28
55,04
55,12
55,28
60,45
71,69
80,15
83,86
75,48
60,07
58,76
54,21
52,47
51,85
50,61
49,96
50,25
54,34
72,63
80,96
84,09
84,28
81,94
75,19
69,16
62,72
60,29
60,92
70,63
80,71
81,96
83,95
79,48
68,95
59,99
55,38
64,75
56,55
53,01
51,28
50,75
49,97
52,4
56,03
61,97
70,93
66,39
61,54
54,48
50,86
50,6
51,71
54,99
61,24
75,8
79,95
71,69
62,29
60,01
55,9
53,26
48,02
48,07
50,5
50,33
50,5
52,02
56,03
59
61,03
60,94
60,79
51,63
47,02
47,51
44,97
52,06
58,58
68,95
74,94
70,1
57,94
59,9
48,08
46,35
46,32
43,21
39,75
41,81
45,53
59,32
75,18
76,39
69,86
58,21
54,46
47,02
46
46,37
49,01
55,8
68,82
78,91
82,65
69,02
53,58
50,69
42,86
45,65
28,85
30,94
30,09
24,99
30,96
41,21
43,54
43,66
43,1
42,83
41,99
39,92
38,78
40,52
34,98
28,15
34,98
35,09
39,95
